	e100	e101	e102	e103	e104	e105	e106	e107	e108	e109	e110	e111	e112	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83	e84	e85	e86	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97	e98	e99
e84	0.42740061390899997	0.4010275077635	0.3817103597005	0.44440786940200006	0.43893564293925	0.43220089077425	0.4302727113889999	0.48952239006474996	0.44438043936250005	0.431308664461	0.4398231651385	0.41410277458925	0.42443214666025	0.11296062483324999	0.1380078781945	0.32343881646700007	0.3042526088815	0.31202109247625	0.262040264904	0.16626116395399998	0.14852539747025	0.10347157274700002	0.26912720869699996	0.2092741625745	0.24703877542150005	0.30345055633324997	0.31302640758	0.23218054155275	0.24593980899100001	0.15135785427225001	0.36173651918	0.3257160949985	0.24328010975099998	0.0	0.29879558900474995	0.252819218525	0.31592136709575	0.10315377243950001	0.36993083078350003	0.32742917687750006	0.2926533106195	0.10019730433774998	0.3361358488005	0.3592152587625	0.23001739546449998	0.3056783099955	0.255784143649	0.33735851662875	0.40511462552099997
e85	0.36810455007174997	0.29665368140325	0.31947491467175	0.41001244762775	0.3565101875944999	0.3721536257075	0.44240070914875	0.44556008584249995	0.44962490255675	0.41643899679525004	0.38631889276525	0.351772038895	0.383205031737	0.2823630012435	0.40199689319974996	0.18440883352625	0.13898624317724997	0.10373839694699999	0.13158204410075	0.25822897164675	0.233650865054	0.27125172921325	0.25228793980225	0.18828074758325	0.20151750152425	0.193149657635	0.15345267903275	0.19427346333700002	0.14026001053025	0.2285101497495	0.20540094475325	0.12767125960525	0.13576547139425	0.29879558900474995	0.0	0.18199006196274997	0.171534916567	0.31094446089475	0.15239887201425	0.15796407173375002	0.17880061037675002	0.25503580587450003	0.18447734392825	0.16442206188575	0.19188974967625	0.13370551144125	0.16889432039775	0.274255878886	0.38547804145225006
e86	0.3140200448985	0.2831172642715	0.289281169176	0.3756403306065	0.31462949888124997	0.32978706980275	0.44776457343199993	0.37898111657875	0.4422128106405	0.4229846725725	0.3204464887695	0.35943228686275003	0.37988374816475	0.24221755821475	0.36435775858700004	0.24170495649499998	0.2183207592375	0.16064085308425	0.15317245411549998	0.17858024517850002	0.19417304994175003	0.22146631802	0.1830985823715	0.17225420614800002	0.169131723137	0.20738839784525	0.17050548046899996	0.16763962886775002	0.1384361923015	0.16531094267625002	0.24096078615299998	0.14376329846299998	0.0918012954315	0.252819218525	0.18199006196274997	0.0	0.12710003673274997	0.2769600234745	0.1749498547915	0.128138948408	0.2360594459585	0.22418770901625	0.14953590886450002	0.15883777431749999	0.167483969383	0.12957732243	0.14380840987200003	0.25115945802625	0.3577503534395
e87	0.31201228831225003	0.27391163629475	0.29861011017825	0.36803239464275	0.3257957221185	0.33955290848549996	0.46698844075824997	0.3764449832085	0.45868791105325	0.4403400383782499	0.31713747643624995	0.3837213115125	0.3997836907665	0.2926855286344999	0.4075726279142499	0.23482021352325	0.22200625363675	0.16421206440150002	0.15960673374825002	0.24451157267425	0.24469499074499998	0.27785491019025	0.22161686096324995	0.22468189776775002	0.21901028676524997	0.207716924823	0.16312271633325	0.20353798359099998	0.19969105507775	0.22562725492950003	0.27320961881975	0.14287531977574996	0.15403256185175002	0.31592136709575	0.171534916567	0.12710003673274997	0.0	0.31398152987324995	0.15133311997524998	0.09212851102974999	0.25221860599525	0.27530645811	0.12556006284575	0.13728740840025	0.21235829961275	0.13426089392624999	0.15344680829475002	0.25592743733400003	0.36374322452275004
e88	0.4241485066265	0.41184475205899995	0.414761917243	0.4324982101510001	0.45550664392825	0.46075096130475	0.44126359462700004	0.51982296201725	0.4559326469045001	0.445082386932	0.466047302985	0.42697763137175	0.44229475948975	0.10571032630024998	0.135666967383	0.346785324241	0.32820433246249997	0.32381977535425	0.259924432133	0.1946369688465	0.17862059337275	0.11930867628749998	0.2842934542495	0.2313559057985	0.26556854357000004	0.31993463157525	0.33239811374100003	0.24099299695424997	0.2726543365885	0.16017835669075	0.40673276023899996	0.34420637056750003	0.2586246323405	0.10315377243950001	0.31094446089475	0.2769600234745	0.31398152987324995	0.0	0.3794611188885	0.3384315076765	0.297832072095	0.13763988738375	0.33823181230099997	0.3557912989555	0.27512221606700005	0.32761058894600004	0.2672516047865	0.36575728212575	0.44217957744499997
e89	0.3346324730795	0.2734850065	0.306737208898	0.3991667964845	0.31966852956575	0.33527496114224997	0.46995046409299995	0.38924067922575	0.456527904455	0.43852833727100005	0.3269912499245	0.37187713385275	0.39661254401225	0.34289383805925	0.4765050672045	0.207856510691	0.17029124748	0.13065493137775	0.18322097607450002	0.3029785422455	0.30308256282824997	0.337501280342	0.27551591135	0.257843199328	0.25534389566300003	0.22229010188425	0.17935773546150002	0.24305595558775	0.214714289623	0.28752455672625	0.22330628923400003	0.12901419979950002	0.185618707113	0.36993083078350003	0.15239887201425	0.1749498547915	0.15133311997524998	0.3794611188885	0.0	0.133211438397	0.21033133800450002	0.33780396886225	0.16899705258499997	0.106171997937	0.2583340087295	0.138562587217	0.1811157725005	0.27981254723675003	0.3774201922445001
e90	0.3185101590465	0.270752656357	0.29805934995500005	0.37784542940950006	0.31274245685175	0.32599239090175	0.4529682392855	0.37852634484225	0.44358985116750005	0.42673314390249995	0.31519662931549997	0.36388240492625	0.38526460700575	0.30035365249225	0.42874439477699994	0.207573425326	0.193663244368	0.11911273805525	0.143737464457	0.2455275152525	0.25323257721725	0.2890369119705	0.2258119823575	0.21586982645349997	0.21371022928449998	0.20372397838225	0.1454069192825	0.19984003035825	0.18600171430849996	0.23677393794774998	0.2429745666635	0.112293128736	0.15241285103399999	0.32742917687750006	0.15796407173375002	0.128138948408	0.09212851102974999	0.3384315076765	0.133211438397	0.0	0.23359480707950003	0.30036117094775	0.122795013196	0.10768786345499999	0.2226178215795	0.10072759587300001	0.15828093581650002	0.25509929105675	0.3665493457835
e91	0.394497425815	0.326149326379	0.342788635573	0.427927971622	0.38550902345325	0.39843220933975	0.449640176675	0.46867362331975004	0.4493384775035	0.4280677091215	0.4105312237395	0.37390747482975	0.40350981515974993	0.25089178724425	0.3955970644105	0.18085831561500001	0.12421112379850001	0.17192334293374997	0.16730024887699999	0.247960082578	0.24227169386775002	0.2762476048905	0.2439741594705	0.19770621771799995	0.21093035398499999	0.19924336317775002	0.1955017775245	0.19357612088025	0.18788485483499998	0.25347644803325003	0.24432133869800002	0.20967082222550001	0.211490330628	0.2926533106195	0.17880061037675002	0.2360594459585	0.25221860599525	0.297832072095	0.21033133800450002	0.23359480707950003	0.0	0.28894721975175	0.21774825968550002	0.20306302953449998	0.260680494793	0.20651656501549998	0.18256755534900002	0.28873832971575003	0.3967348031715
e92	0.42608322930775	0.39744276534625	0.37915712673125	0.43631350869675	0.437132199974	0.42957208360849997	0.43448115755125	0.4754535936734999	0.4450526345372501	0.42385315857125005	0.43619889058625	0.4117372535045	0.41554843538950004	0.1386558641895	0.17572669458725002	0.32722212244575005	0.2977494388852501	0.287406408994	0.23229579849475002	0.16614570929525002	0.12316635306200001	0.10402118530025001	0.26567645147875	0.19905891988225	0.23966293293475002	0.29171831009050003	0.29668546040275	0.22562165183900001	0.22127655049675	0.144698407377	0.33753718333525007	0.29995077246225005	0.20477207635275002	0.10019730433774998	0.25503580587450003	0.22418770901625	0.27530645811	0.13763988738375	0.33780396886225	0.30036117094775	0.28894721975175	0.0	0.31542125535175	0.33110070886675	0.18450016520725002	0.28491351530525	0.24283544221324996	0.33855029514150004	0.40645812973674994
e93	0.299889680364	0.25657475284299996	0.28493542932650007	0.352131990632	0.33835196588175	0.33912406544875007	0.486592110074	0.35255228402325	0.4684261518035	0.4635792413185	0.3108182465975	0.40439160386375	0.41453447493125	0.29295667294175	0.437739697029	0.21487578108849995	0.183172623289	0.15073550000975	0.159161006089	0.22627468647299998	0.26035531148975	0.2879805186995	0.179426373587	0.21535102389000002	0.2027275320785	0.17994646949375	0.1574678600465	0.19538514943625	0.217232457705	0.23968617263874997	0.264482784479	0.13929528829750001	0.18515626234000002	0.3361358488005	0.18447734392825	0.14953590886450002	0.12556006284575	0.33823181230099997	0.16899705258499997	0.122795013196	0.21774825968550002	0.31542125535175	0.0	0.134978425037	0.2502849739725	0.1409370013605	0.14851842125499998	0.24249454923375002	0.3489468626225
e94	0.33002324059150007	0.28817150414399995	0.31579442826649995	0.39836428853350003	0.32252843324975006	0.33693120844875	0.45771383088799994	0.39492192373875	0.4510329292380001	0.4336843725185	0.32762923605550004	0.37196709442725	0.39119596885725	0.32846046808275	0.46266267419900003	0.211139236957	0.1788113111295	0.13853670159075002	0.160896821902	0.2786116997175	0.29258092363575	0.3183548299505	0.255743813627	0.24639960483200002	0.24218170686049997	0.21508378824774999	0.176236034362	0.22515885559524998	0.2203015405305	0.26505435834875	0.24953499226950002	0.1286826861725	0.17963467642049996	0.3592152587625	0.16442206188575	0.15883777431749999	0.13728740840025	0.3557912989555	0.106171997937	0.10768786345499999	0.20306302953449998	0.33110070886675	0.134978425037	0.0	0.2636650251335	0.13503379212550004	0.1608979635155	0.28118621016124995	0.3837789184445
e95	0.3634656958995	0.33097883522149996	0.3256504641295	0.38145430566700006	0.36565771532624997	0.36051446984975	0.435233180104	0.41677928607724996	0.435557760319	0.4108936808985	0.36719774338199995	0.37000521995225	0.37141379605375	0.24941862147625	0.289649574177	0.27768583700800004	0.23201648482649997	0.20777318012225	0.19512695723299997	0.1983001858235	0.16069751440274999	0.200423080004	0.22951062422400004	0.1928800884675	0.20060622801750003	0.23193567111125	0.213512853449	0.19736719216575002	0.150918844947	0.18319896205675	0.236519798129	0.218165125982	0.1360615805715	0.23001739546449998	0.19188974967625	0.167483969383	0.21235829961275	0.27512221606700005	0.2583340087295	0.2226178215795	0.260680494793	0.18450016520725002	0.2502849739725	0.2636650251335	0.0	0.196336163478	0.1898577073865	0.28310187726925	0.366951379272
e96	0.312100371034	0.255411923269	0.2863058880945	0.378504362537	0.31243858269825	0.32875238306474996	0.446266154759	0.39619580111725	0.439927431021	0.4186516434035	0.33602479962750004	0.35247063533175	0.37546732150674994	0.27963801679524997	0.42230168051899997	0.188147335852	0.1588559210725	0.10438026605275	0.1148309271045	0.23080654150800003	0.24242058842574996	0.271489809828	0.20418048225799998	0.19926316086999998	0.19250569587449998	0.18109459754975002	0.136371809463	0.18289302186525	0.16369465156950003	0.21543450801325	0.2228169337605	0.09317676484250001	0.13346520734400003	0.3056783099955	0.13370551144125	0.12957732243	0.13426089392624999	0.32761058894600004	0.138562587217	0.10072759587300001	0.20651656501549998	0.28491351530525	0.1409370013605	0.13503379212550004	0.196336163478	0.0	0.12747549054450003	0.24419098072675	0.35353085830200004
e97	0.312017766003	0.25745089064	0.281049306031	0.36143651152449996	0.33340626626875	0.33481382930675	0.45015937653300003	0.39860464409725005	0.42063054772900005	0.42465188844199997	0.34177532239600006	0.36443610379775	0.37524529732774997	0.22377722507725	0.362513786073	0.17520307679750002	0.15867299995149997	0.14982588175325	0.1134975817515	0.1563184901055	0.18137058406025	0.22020825784349998	0.155317900763	0.1465818512575	0.1443594681765	0.14894694592425	0.14374066179400002	0.11837409873425	0.16496118007750002	0.16988717328225	0.2789055308395	0.14742219456550001	0.1439615978245	0.255784143649	0.16889432039775	0.14380840987200003	0.15344680829475002	0.2672516047865	0.1811157725005	0.15828093581650002	0.18256755534900002	0.24283544221324996	0.14851842125499998	0.1608979635155	0.1898577073865	0.12747549054450003	0.0	0.24229649869175002	0.34133556198500004
e98	0.17540194209175	0.14338449121625	0.12213933775375	0.26830645212575	0.292442858225	0.28382988557	0.43074639254025	0.29896220326649997	0.39268937093774997	0.40349222586575	0.26452731218325	0.3463020497905	0.3477414078785	0.32454047553	0.43321902661875	0.22469950375475	0.26114783060775	0.2470603065985	0.25869829727775	0.23876791028025002	0.258628643335	0.31102016342775	0.20422063244774996	0.24694528027374998	0.20986578619075003	0.20391876447900004	0.22092823364725	0.21920104816949998	0.25526485197225	0.2668533923815	0.29827168860225	0.23425649394175002	0.26885763916575	0.33735851662875	0.274255878886	0.25115945802625	0.25592743733400003	0.36575728212575	0.27981254723675003	0.25509929105675	0.28873832971575003	0.33855029514150004	0.24249454923375002	0.28118621016124995	0.28310187726925	0.24419098072675	0.24229649869175002	0.0	0.17770587749025002
e99	0.1453878935345	0.17195678355950003	0.12368308002850001	0.24907186645649998	0.36708886354775006	0.34121500610675	0.46865594671649996	0.26862297640675	0.41676486366550003	0.44344808842	0.31580713205500005	0.40928503883274997	0.39629828477775003	0.40678359130475006	0.48738608789000004	0.332865066216	0.36910524754650004	0.35735136819725	0.36903265174399996	0.328966852959	0.33885915088675	0.3840247591955	0.28494792735150004	0.356286392923	0.32154053007149996	0.32245816150624995	0.34022784067000006	0.33587320608325	0.36348971038949995	0.34425102208525005	0.3827897067515001	0.3464274526605	0.3748518720330001	0.40511462552099997	0.38547804145225006	0.3577503534395	0.36374322452275004	0.44217957744499997	0.3774201922445001	0.3665493457835	0.3967348031715	0.40645812973674994	0.3489468626225	0.3837789184445	0.366951379272	0.35353085830200004	0.34133556198500004	0.17770587749025002	0.0
