	e72	e73	e75	e76	e77	e78	e80	e81	e82	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Cheilymenia;s__Unclassified	0	0	0	0	0	0	0	0.224719101123596	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0281135788585887	0	0	0	0	0	0.189963590311857
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191001697792869	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Hydnocystis;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120663650075415	0.063321196770619
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__Unclassified	0	0	0	0.0754906894816306	0	0	0	0	0	0	0	0.0795038956908889	0	0	0	0	0.0223089793641941	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Guehomyces;s__Guehomyces_pullulans	0	0	0	0.176144942123805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0.0477023374145333	0.111436133166179	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Unclassified;g__Unclassified;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0.159007791381778	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris	0	0	0	0	0	0	0.154688243693479	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Protomycetaceae;g__Protomyces;s__Protomyces_inouyei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154320987654321	0	0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_hyalina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148556876061121	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Goffeauzyma;s__Goffeauzyma_gastrica	0	0	0	0	0	0	0	0	0.0491400491400491	0	0	0.0954046748290666	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scedosporium;s__Scedosporium_prolificans	0	0	0	0	0	0	0.0475963826749167	0	0	0	0	0	0	0.0955861681192016	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arthrodermataceae;g__Trichophyton;s__Trichophyton_ajelloi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126642393541238
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0.0318015582763555	0.069647583228862	0.0112454315434355	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_spinulosum	0	0	0	0	0	0	0	0	0	0	0	0	0.111436133166179	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Unclassified	0	0	0	0	0	0	0	0	0.0982800982800983	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Unclassified;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0.0975066165204067	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_slooffiae	0	0	0	0	0	0	0	0	0	0	0	0	0.0975066165204067	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Myrothecium;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0.0954046748290666	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Unclassified	0.0620347394540943	0	0	0	0	0	0	0	0	0	0	0.0318015582763555	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_macerans	0.0930521091811414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae;g__Endoconidioma;s__Endoconidioma_populi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0892359174567764	0	0	0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_fragarium	0	0	0	0	0	0	0.0832936696811042	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Udeniomyces;s__Udeniomyces_pyricola	0	0	0	0	0	0	0.0832936696811042	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_rutilum	0	0	0	0	0	0	0	0	0	0	0	0.0795038956908889	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0.0795038956908889	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0.0748783227255709	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellales_fam_Incertae_sedis;g__Minimedusa;s__Minimedusa_polyspora	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112454315434355	0	0	0	0	0	0.063321196770619
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophoma;s__Setophoma_terrestris	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0674725892606129	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063321196770619
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Xylodon;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0603318250377074	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__Stemphylium_vesicarium	0	0	0	0	0	0	0	0	0	0	0	0	0.0557180665830896	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Unclassified;g__Unclassified;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0.0557180665830896	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0.0477023374145333	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Lecanicillium;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0449817261737419	0	0	0	0	0	0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sarnyensis	0	0	0	0	0	0	0	0	0	0	0.0374391613627855	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_pratorum	0	0	0	0	0	0	0.0356972870061875	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_exigua	0	0	0	0	0	0	0.0237981913374584	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium;s__Scytalidium_lignicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022490863086871	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_alternatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223089793641941	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Niessliaceae;g__Eucasphaeria;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223089793641941	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Unclassified;g__Unclassified;s__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223089793641941	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_flavescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112454315434355	0	0	0	0	0	0
