	e72	e73	e75	e76	e77	e78	e80	e81	e82	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Mrakia;s__Unclassified;ASV_335c201e6a17ef87bf16b0567e3609d2	0.86848635235732	0.235849056603774	0	0	0.275027502750275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Neoascochyta;s__Neoascochyta_desmazieri;ASV_1ad227d43f34dde96d55db75a36afa56	0	0	0	0	0.11001100110011	0.76530612244898	0.190385530699667	0	0	0	0	0	0	0	0.169779286926995	0.1230012300123	0	0	0	0
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_9587a425c91d53063ed9d94663371c58	0	0	0	0	0	0	1.35649690623513	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_080b9eabbb3ca50e2892887ecba771bd	0	0	0	0	1.15511551155116	0	0	0	0	0	0	0	0.167154199749269	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_leptospora;ASV_7f5a2b6046c91ab94ab9e2198faecc70	0	0	0	0.528434826371414	0	0	0	0	0	0	0.249594409085237	0	0	0	0	0	0	0.501543209876543	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Unclassified;ASV_b5d578608015e938683da61c0912bdd8	0.558312655086849	0	0	0	0	0	0	0.706260032102729	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_3e8749589b3041f116088cedc3840cdb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.403225806451613	0	0	0	0	0.854836156403356
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Flagelloscypha;s__Unclassified;ASV_1b687081bb2e802bc28b974c674e3058	0	0	0	0	0	0	0	0	0	0	0	0	1.18400891489065	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Unclassified;s__Unclassified;ASV_181e3df7028c0a30f00c88dd7939667f	0	0	0	0	0	0	0	0	0	0	0	0.906344410876133	0.250731299623903	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Unclassified;ASV_48f1826f8a68a75695063d418e3574ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212224108658744	0.516605166051661	0	0	0	0.364096881431059
k__Fungi;p__Basidiomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_0f6455be48d1a0bb7c6b77b5908d048e	0	0	0	0	0	0	0	0	0	0	0	0.524725711559866	0.557180665830896	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Unclassified;ASV_afae6a47b00cbf40bbcd93f1df8441b6	0	0	0	0	0	0	0	0	0	0.972911102632583	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_9647c49e093d4f05764327b33d1ad06f	0	0.943396226415094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Hormonema;s__Hormonema_macrosporum;ASV_b6ff5c2b8b597fc374d660b92b7954e3	0	0	0	0	0	0	0	0	0	0	0	0	0.181083716395041	0	0	0	0	0	0.723981900452489	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_0dd4509035c33b6616977c4ab395cf98	0	0	0	0.352289884247609	0	0	0	0	0	0.190766882869134	0	0.333916361901733	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_66769fe3527e64744aa67a601d1d3651	0	0	0	0	0	0	0.559257496430271	0	0	0	0	0	0	0	0	0	0	0	0	0.316605983853095
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_spirale;ASV_3c6eb49cb9beb706ebcbab11d182a72e	0.21712158808933	0	0	0	0	0	0	0	0	0	0	0	0.139295166457724	0.151813325836379	0	0	0.356943669827105	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Unclassified;ASV_6330055e7264e55b4b739ba910580203	0	0	0	0	0	0	0	0	0.442260442260442	0	0	0	0	0	0	0	0	0	0.422322775263952	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae;g__Pestalotiopsis;s__Unclassified;ASV_2bf17e0d4fc3ac546a7a88d8a1e7eb8c	0	0	0	0	0	0	0.2855782960495	0	0	0	0	0	0	0	0	0	0	0.578703703703704	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Unclassified;s__Unclassified;ASV_9b20b2fa9a7207ff4a044b668bedd67d	0	0	0	0.0754906894816306	0	0	0	0	0	0	0.212155247722451	0	0.0417885499373172	0.466685409052572	0	0	0.0669269380925823	0	0	0
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_d156bbead001a5ff849abfe7ce3bc43e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.347222222222222	0	0.506569574164952
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_2d994ec9a04431da66a251f9ed8f74b9	0.0930521091811414	0	0	0	0	0	0.559257496430271	0	0	0.095383441434567	0.0748783227255709	0	0	0.022490863086871	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Gibellulopsis;s__Unclassified;ASV_c1ccc1445c36876aea27d36df522ff69	0	0	0	0	0	0	0.214183722037125	0	0	0	0.212155247722451	0.238511687072667	0	0.0843407365757661	0	0	0	0	0	0.063321196770619
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Ochrocladosporium;s__Unclassified;ASV_83a5437f148b3a7022e22805096c7cbe	0	0	0.224719101123596	0	0	0	0	0	0.171990171990172	0	0	0	0	0	0	0	0	0	0.392156862745098	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_tricincta;ASV_66d19aa42825cdd85ce0e2a22bfe6dd0	0	0	0	0	0	0	0.785340314136126	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Unclassified;ASV_1546cd1239978a76ad538813c0412043	0	0	0	0	0	0	0	0	0	0	0.237114688630975	0	0.069647583228862	0.393590104020242	0	0	0	0.0771604938271605	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Unclassified;ASV_0d4d45e09a2deb49e6990160aaa76587	0	0	0	0	0	0.76530612244898	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Unclassified;ASV_6d208a1f42571d58acf0ab622f988033	0	0	0	0	0	0.76530612244898	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_2c0192dcd82b8cbb89657930e87b48fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401561628555494	0	0.361990950226244	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;s__Unclassified;ASV_b5ebf40d10e77f4e54c34b5cf40579e0	0	0	0	0	0	0	0	0	0.761670761670762	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_66b8b07d542c3c374ad470d37083b34e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.721561969439728	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_9b7030f8e4d4e7661630ade63caae3af	0	0	0.224719101123596	0	0	0	0	0	0.122850122850123	0	0	0	0.362167432790082	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;s__Unclassified;ASV_3e401b19e03b5c76d7d4c3664f5abec8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.700339558573854	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;s__Unclassified;ASV_48dc58bd5199beaf8fdb939ebdd5b92a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693815987933635	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_f028e1fd4e63b364e0bc66edc7f3b8f3	0	0	0	0	0	0.680272108843537	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Drechslera;s__Unclassified;ASV_95437cfd06d0499545ac60e9892bc9fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297113752122241	0.34440344403444	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium;s__Unclassified;ASV_1b4084753669bd2723c2685493d81ee8	0	0	0	0	0.275027502750275	0	0.0713945740123751	0	0	0	0	0	0	0	0	0	0	0	0.271493212669683	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Unclassified;s__Unclassified;ASV_a7f014d88d80b43dba6996dcfbc81c8d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617283950617284	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Flagelloscypha;s__Unclassified;ASV_33d18882b0cdf3772c16e15798e96dd5	0	0	0	0	0.605060506050605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_dc46821b25da31765dbddd189db76532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.603318250377074	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_77111be51315142285ec6313b5ac8dbf	0.589330024813896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_eea638faf6afb056c251202fec142263	0	0.17688679245283	0	0	0	0	0	0	0	0	0	0	0	0.382344672476806	0	0	0.0223089793641941	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Hymenoscyphus;s__Hymenoscyphus_menthae;ASV_c38761c6ec3bb2e03de4d8a21a044590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191001697792869	0.3690036900369	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terricola;ASV_b7cb5ff3a61116af5ccbd4e8b098ef28	0	0	0	0	0	0	0	0	0	0.0381533765738268	0.149756645451142	0	0.362167432790082	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;s__Unclassified;ASV_65a0d1d47d6c13f3ff705ae57ee0e7c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.541205412054121	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Acidomelania;s__Acidomelania_panicicola;ASV_8694e9dc33826ece98ba5bc0b054e32b	0	0	0	0	0	0	0	0	0	0	0	0	0.0417885499373172	0	0	0.4920049200492	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sclerotioides;ASV_0a74e5250ff1fc19434e88073838b71b	0	0	0	0.528434826371414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Unclassified;ASV_365020a8944b6b663420931aeb0b753c	0	0	0	0	0	0	0.523560209424084	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_solani;ASV_c0be2d1b2a999d524b49f669b32e9f19	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151813325836379	0	0	0	0	0.361990950226244	0
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_01f198ce89c949e1e366cf3e0488dd3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.509337860780985	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_intricans;ASV_7dc84bb2ad44d25da36dbc5ef768557c	0	0	0	0	0	0	0	0	0	0	0.237114688630975	0	0	0.241776778183863	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_63671d6617b0aeaad8c98fd9d1a20aa7	0	0	0	0	0	0	0.14278914802475	0	0.0491400491400491	0	0	0.206710128796311	0	0	0	0	0	0	0	0.0791514959632737
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Unclassified;ASV_87e426b741ddd5fe6698a264dc54e369	0	0	0	0	0	0	0.452165635411709	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Mrakia;s__Unclassified;ASV_5799b93865539ca101cde60c1e1f2faa	0	0	0	0	0	0	0.452165635411709	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe;s__Unclassified;ASV_966e41dbbec21f437d921846a1d79486	0	0	0	0	0	0	0	0.449438202247191	0	0	0	0	0	0	0	0	0	0	0	0
k__Unclassified;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_8130060872c30cb67ca0849027c6a829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.445670628183362	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Unclassified;ASV_49df8ef216bb741a14166b9cb990a119	0	0	0	0.276799194765979	0	0	0	0	0	0	0.149756645451142	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cadophora;s__Unclassified;ASV_3b92ca78403cc1d5f924ea85d6c2e390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.424448217317487	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cadophora;s__Unclassified;ASV_deffd0f9f8f560d1d74cb3501945118b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.424382716049383	0	0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_7dc6304f1bdee6c4d2d99e208f161437	0.279156327543424	0.117924528301887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_6cfb841d7886d1e599b8d9b5d454cc6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178471834913553	0	0	0.205793889504512
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Unclassified;ASV_80dfd25dea2eff07ec10983a2278bd82	0	0	0	0	0	0	0.380771061399334	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_mucilaginosa;ASV_e8f08f9270f69dc354151edf2377d14a	0	0	0	0	0	0	0	0	0	0	0	0	0.167154199749269	0	0	0	0	0	0.211161387631976	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Unclassified;ASV_0139b146f09726f487a551c377a58c0a	0	0	0	0.377453447408153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium;s__Metarhizium_carneum;ASV_edcf0f21ac8d9670ec15f731dcbe7cad	0	0	0	0	0	0	0	0	0.171990171990172	0	0	0	0.069647583228862	0.0337362946303064	0	0	0.100390407138873	0	0	0
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_fd64301bed82ebf1b6501c657947b7c5	0	0	0	0	0	0	0.0951927653498334	0	0	0	0	0.111305453967244	0.167154199749269	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Ilyonectria;s__Ilyonectria_destructans;ASV_c1178ce0ee6e19cb906800148260c0e4	0	0	0	0	0	0	0	0	0.368550368550369	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cadophora;s__Unclassified;ASV_5d7691677c69713e146e023659be1ab6	0	0	0	0	0	0	0	0	0	0	0	0.365717920178089	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Flagelloscypha;s__Unclassified;ASV_1f5cfa0bb8baf6ee64a339c4d2db1cb8	0	0	0	0	0.275027502750275	0	0.0832936696811042	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_9d7dbc4460482732d946998c96a9bc7a	0	0	0	0	0	0	0	0	0.0737100737100737	0	0	0	0	0.129322462749508	0	0	0	0.154320987654321	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium;s__Metarhizium_marquandii;ASV_e221c5b64e3044b6bd4c85623b62f522	0.124069478908189	0	0	0	0.11001100110011	0	0	0	0	0	0	0	0	0	0	0	0.100390407138873	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Unclassified;ASV_ea680efda2c7e90c46efdcafb6942ae6	0	0	0	0	0	0	0	0	0	0	0	0	0.208942749686586	0	0	0	0	0	0.120663650075415	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis_vermiculifer;ASV_584ab1c3a88e43a848ffcd8abd9bfb73	0	0	0	0.327126321087066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Unclassified;s__Unclassified;ASV_b9f564cb6c02b0a3ec221fe3a71643b3	0	0	0	0	0	0	0.178486435030938	0	0	0	0.0499188818170473	0	0.0417885499373172	0	0	0	0	0	0	0.0474908975779642
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_5c33f3412884df6b1fcbf506abf5b4af	0.310173697270472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_2b590180e6cd9df6652c75b2c1f2e738	0.310173697270472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_capitatum;ASV_ae0e6abb396db9ba70f8938a499551d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308641975308642	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Conlarium;s__Unclassified;ASV_5260c0ae9e732b308d0adc401feaceb1	0.124069478908189	0	0	0	0	0	0	0	0	0	0	0	0.139295166457724	0.0449817261737419	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina;ASV_e0cab108e83badcddfd3f1b5d25b08ed	0	0	0	0	0	0	0.297477391718229	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Trebouxia;s__Trebouxia_decolorans;ASV_4d317df9006d52e6e808f1aa977eee9f	0	0	0	0	0	0	0	0	0.294840294840295	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium;s__Metarhizium_marquandii;ASV_df96d08736eec74b1574717b8fdce854	0	0	0	0	0	0	0	0	0.196560196560197	0	0	0	0.069647583228862	0.0168681473151532	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_7d585d8825cc5a50029204ac64413dcb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275891341256367	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina;ASV_41683013985f54bfe73d58a7cfc0fb38	0	0	0	0	0	0	0	0	0.27027027027027	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Unclassified;s__Unclassified;ASV_a6e2868c65d6f9c01545395a9c0a4449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0904977375565611	0.174133291119202
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Unclassified;ASV_23653dae460460f089cefca36c304e29	0	0	0	0	0	0	0.249881009043313	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__Leucoagaricus_leucothites;ASV_fd27822265be4961cf95197abe217846	0.248138957816377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Udeniozyma;s__Udeniozyma_ferulica;ASV_15d83fc4a164c5bcbd987a97402821a8	0	0	0	0	0	0	0	0	0	0	0	0.238511687072667	0	0	0	0	0	0	0	0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_oligospora;ASV_e63452a382eb34ede37c74f4dffdaf71	0	0	0	0	0	0	0.0475963826749167	0	0	0	0	0	0	0	0	0	0	0	0	0.189963590311857
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Cheilymenia;s__Unclassified;ASV_a0ce53cc27cee06efd8fb709906115e2	0	0	0	0	0	0	0	0.224719101123596	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_843f744283256f3bcf97e494492ccd78	0.124069478908189	0	0	0	0	0	0	0	0.0982800982800983	0	0	0	0	0	0	0	0	0	0	0
k__Unclassified;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_ac44fa2509a6927e21deb0a79a4ae946	0	0	0	0	0.22002200220022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_d5a5286a7e123bc5704b3c1e721954c5	0	0.17688679245283	0	0	0	0	0	0	0	0	0	0	0.0417885499373172	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_solani;ASV_64bae5bf3078aa1eaaf256749e1bd977	0	0	0	0	0	0	0	0	0	0	0.112317484088356	0	0	0	0.106112054329372	0	0	0	0	0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Unclassified;ASV_f4cb8e0995969d64cc7dba451b40dd10	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0281135788585887	0	0	0	0	0	0.189963590311857
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Unclassified;s__Unclassified;ASV_fe03b43650aa17b585d6552bf7d90001	0	0	0	0	0	0	0.214183722037125	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Mycena;s__Unclassified;ASV_4bed7fe88a74ca1b366a77f77de36546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211161387631976	0
k__Unclassified;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_5ccfcf584df09daa30fc6d6d95177362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211161387631976	0
