	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83	e84	e85	e86	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis	0.0164435820699181	0.0424391925943609	0.181687581865044	0.492345046199501	1.18614145426459	0.965028773793714	0.0706389291138346	0.210215210423344	0.112111957320138	0.168871376301717	0.189902732746642	0.140619696455414	0.287944844367839	0.266674656918559	0.239345274861025	0.481768852375881	0.589859865661973	1.48579459893585	0.818836232753449	0.969983422101513	0.303780378037804	0.873093318268194	1.18837658520198	0.367296317496661	0	1.03675777568332	0.634053982651579	0.0640461132015051	0	0.291289778575965	0.207761561546156	0.736201632635385	1.63146040056005	0.623871285503201
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales	0.488374387476568	0.0503965412058036	0.485908649173955	0.61374519457746	1.34061569016882	0.274457724656928	0.459153039239925	0.622320276401782	0.235821703328565	0.454653705427699	0.449282075034738	0.353973718663628	0.685389840819223	1.318391562294	0.298538192299774	0.423449464983011	0.450066487094684	0.7228189940769	0.962807438512298	0.366830094176572	0.176267626762676	0.323558112064095	0.634080792810952	0.777523373402023	0.067008817751245	0.410933081998115	0.647263440623486	0.0960691698022576	0	0.512494798396811	0.600200066688896	0.591126605027824	0.581359956169721	0.1559678213758
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales	0.1003058506265	0.148537174080263	1.14927958761144	0.72165643758009	0.871676045459561	0.787959274015051	0.233108466075654	0.476626566207385	0.249352456798237	0.253307064452575	0.370541917554423	0.402463269165495	0.531278515664605	0.910888715766765	0.566193123327157	0.507125107764085	0.228442838146544	0.168155807649834	0.350929814037193	0.204578321752319	0.131263126312631	0.184890349750912	0.0797850004199211	1.03510780385423	0.207118163958394	0.867106503298775	1.56752234599974	0.710511568329197	0	0.352613942486695	0.235976094595634	0.307472446571249	1.23881414744019	0.311935642751601
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales	0.11839379090341	0.0212195962971804	0.469007478767905	0.539556215013152	0.639964691603222	0.531208499335989	0.113022286582135	0.420430420846689	0.247419492016855	0.316092576154496	0.31959240389069	0.407312224215682	0.679306499036804	0.76107149277881	0.597076384599547	0.819007049038998	0.354597838317024	0.439212930428672	0.728854229154169	0.740714613241156	0.0675067506750675	0.672795439371373	0.739061056521374	0.481778286586529	0.165999116701948	0.576814326107446	0.638457135308881	0.174125370266592	0	0.576009111018638	0.733577859286429	0.456878072017842	0.502221951664942	0.783943523230997
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales	0.126615581938369	0.0610063393543938	1.0351966873706	0.141633506440952	0.165508109897385	0.194776449756529	0.370854377847632	0.395454356241935	0.106313062975993	0.489293987746	0.717924965261695	0.741890122678563	0.99361249112846	0.797027626295919	0.893040971793288	0.347380698818399	0.334140270721811	0.411605260516012	0.350929814037193	0.0176360622200275	0.303780378037804	0.513584304863643	0.239355001259763	0.93016599885518	0.00913756605698795	0.727615457115928	0.132094579719079	0.0840605235769754	0.569675723049956	0.280339035020478	0.192371816246441	0.279323560617543	0.487003104644792	0.287309144639632
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales	0.0312428059328444	0.0371342935200658	0.608442134617822	0.917245565522358	0.915811541432197	0.327578574590527	0.141277858227669	0.11863630687258	0.117910851664283	0.129901058693628	0.078740157480315	0.0727343257528003	0.202778059413971	0.467429735722419	0.566193123327157	1.0801764795375	0.225033243547342	0.0752936452163437	0.647870425914817	0.557299566152869	0.12001200120012	0.308150582918186	0.222558159066096	0.28143484067926	0.152292767616466	0.625824693685203	0.532781471533618	0.582419341926187	0	0.144549814932434	0.441172698591838	0.205703397354005	0.392646253119864	0.180594319487769
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Kineosporiales	0.1003058506265	0.047744091668656	0.257742848692272	0.580022931139138	0.529625951671632	0.327578574590527	0.430897467594391	0.357990259334804	0.0773185912552673	0.365887981987053	0.546549328392774	0.99403578528827	0.547500760417723	0.194762389884341	0.102944204241301	0.268776307114965	0.0306863513928194	0.647525348860556	0.311937612477505	0.0599626115480935	0.138763876387639	0.123260233167274	0.0713865793230873	0.0858614768174013	0	0.787935909519321	0.149707190348289	0.0440317028260347	0.394390885188431	0.0832256510217044	0.0769487264985765	0.262001169261417	0.490046874048822	0.385815137087506
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales	0.106883283454468	0.0424391925943609	0.608442134617822	0.411411613947528	0.364117841774247	0.203629924745463	0.0988945007593685	0.079090871248387	0.0811845208180307	0.103920846954903	0.101899027327466	0.174562381806721	0.559667443982561	0.458440702343141	0.185299567634342	0.329631320046656	0.132974189368884	0.153097078606566	0.28494301139772	0.130506860428204	0.0337533753375338	0.21570540804273	0.17636684303351	0.224193856134326	0.00913756605698795	0.395852968897267	0.162916648320197	0.0280201745256585	0	0.221205019820846	0.164157283196963	0.320464240088344	0.346989712059414	0.0656706616319159
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__Unclassified	0.0328871641398362	0	0.14365994845143	0	0.231711353856339	0.398406374501992	0.0988945007593685	0.145693710194397	0.0521900490973054	0.0801056528610708	0.032422417786012	0.121223876254667	0.0648889790124709	0.143824534068437	0.19302038295244	0.446270094832395	0.225033243547342	0.414115048689891	0.488902219556089	0.306867482628479	0.183768376837684	0.164346977556366	0.226757369614512	0.319595497042549	0.0274126981709639	0.267672007540057	0.26859231209546	0	0.175284837861525	0.067894610044022	0.307794905994306	0.307472446571249	0.185669933645827	0.287309144639632
D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;D_3__Unclassified	0.026309731311869	0.0291769449086231	0.261968141293785	0.458622782761179	0.347567030784508	0	0	0	0.0251285421579619	0.127736041048735	0.0370541917554423	0.126072831304854	0.119639055054243	0.242703901240487	0.200741198270537	0.552766367462853	0.0613727027856388	0.130508985041662	0.458908218356329	0.105816373320165	0.105010501050105	0.0616301165836372	0.130175527000924	0.0906315588628124	0	0.569274269557022	0.312623838668487	0.0280201745256585	0	0.0876059484438993	0.0820786415984815	0.101769049217244	0.292201862786875	0.102610408799869
D_0__Bacteria;D_1__Chloroflexi;D_2__TK10;D_3__Unclassified	0.0378202387608117	0	0.169011704060506	0.128144601065624	0.193092794880282	0.265604249667995	0.0423833574683008	0.0707655163801357	0.0637878377855955	0.0476303881876637	0.138953219082909	0.208505067158027	0.101389029706986	0.278660034757596	0.154416306361952	0.286525685886708	0.289815540932183	0.0301174580865375	0.392921415716857	0.21163274664033	0.0262526252625263	0.241384623285912	0.151171579743008	0.195573363861858	0	0.2186616399623	0.180529258949408	0.0960691698022576	0	0.0766552048884119	0.182111986046631	0.346447827122534	0.197845011261947	0.213429650303727
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales	0.101950208833492	0.0424391925943609	0.266193433895297	0.256289202131247	0.132406487917908	0.132802124833997	0.0777028220252181	0.168588436082088	0.0966482390690842	0.056290458767239	0.180639184807781	0.193958202007467	0.154111325154618	0.455444357883382	0.362878319950587	0.101425021552817	0.14320297316649	0	0.0359928014397121	0.0917075235441431	0.0487548754875488	0.0770376457295465	0.0377928949357521	0.224193856134326	0.0289356258471285	0.0867106503298775	0.625247677336973	0.0300216155632055	0	0.063514312621827	0.0205196603996204	0.0433059783903168	0.106531929141048	0.192907568543753
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales	0.0394645969678035	0.0132622476857378	0.240841678286221	0.465367235448843	0.242745227849498	0	0.0565111432910677	0.0437081130583191	0.0154637182510535	0.192686570395549	0.0509495136637332	0	0.168305789313596	0.146820878528196	0.391187976116945	0.431056341599473	0.0238671621944151	0.110430679650637	0.185962807438512	0.119925223096187	0.045004500450045	0.035950901340455	0.319140001679684	0.0667811486357565	0	0.180961357210179	0.118885121747171	0.112080698102634	0	0.129218773954752	0.194936773796394	0.0562977719074118	0.179582394837767	0.24216056476769
